date,username,tweet,hashtags,likes_count,sentiment
2018-11-21,askaalesana,periksa siaran playstation 4 ps4langsung marvels spiderman live,['#ps4langsung'],1,positive
2018-11-21,janriandi,suka dc marvel untungnya hiya hiya hiya,[],0,positive
2018-11-21,ncious_bali,fact ncfame suka banget superhero marvel comic fantastic4 ukuran bajunya ml ukuran sepatu kak nc 44cm ukuran celana kak nc 3234,['#fact'],0,positive
2018-11-21,futureevilx,bp hulk jean logan,[],0,neutral
2018-11-21,nabilaaaad,aduh ya marvel,[],0,positive
2018-11-21,dano_cosmic,marvel february 2019 solicitations infinitywars sleepwalker tpb chrissims chadbowers toddnauck marvelcosmic,"['#marvel', '#infinitywars', '#sleepwalker', '#chrissims', '#chadbowers', '#toddnauck', '#marvelcosmic']",7,positive
2018-11-21,dano_cosmic,marvel february 2019 solicitations defenders bestdefense tpb alewing chipzdarsky gerryduggan jasonlatour silversurfer hulk namor doctorstrange cosmicponcho marvelcosmic,"['#marvel', '#defenders', '#bestdefense', '#chipzdarsky', '#gerryduggan', '#jasonlatour', '#silversurfer', '#hulk', '#namor', '#doctorstrange', '#cosmicponcho', '#marvelcosmic']",1,positive
2018-11-21,hang_cangkoi,cant believe watched antman n wasp selalunya cerita marvel keluor orang menonton kekangan barangkali 🤷‍♂️,[],0,neutral
2018-11-21,lyanakarmila,yeay member nak tengok marvel,[],0,neutral
2018-11-21,veronic90327863,capitain,[],0,neutral
2018-11-21,princessyeoleo,daebak superhero marvel kekuatan bernapas berlian,[],0,positive
2018-11-21,bajey,mengikuti harry potter ❌ game thrones ❌ meet mother ❌ walking dead ❌ marvel universe ❌ dc universe ❌ star wars ❌ star trek ❌ drama korea ❌ segakberwawasan sih gua tongkrongan sitidakasik,['#sitidakasik'],0,negative
2018-11-21,shangkayl,tangina nya marvel russobrothers,[],0,positive
2018-11-21,ot_sports_unis,wakanda forever eh scstingrays echl marvel raysupsc otsportsinaction,"['#raysupsc', '#otsportsinaction']",5,positive
2018-11-21,protegosehun,curiga marvel dikasih judul avengers 4,[],0,negative
2018-11-20,anargela_,karakter marvel kesayanganmu — mystique,[],0,neutral
2018-11-20,bagasroosandi,deh villain keren marvel killmonger,[],0,positive
2018-11-20,lulu__saragih,karakter marvel kesayanganmu — hulk,[],0,neutral
2018-11-20,ahba6397,adek member tnye weh polis evo 2 adek post credit scene marvel kali adennti scene zizan jumpe peti adek antidot ngan sut cicakman sok sambungan nye kali ya dah tembak pakai pistol dah 😂 bana kauni nye marvel ngek lolz,[],4,neutral
2018-11-20,annisaizhr,karakter marvel kesayanganmu — captain amerikaa😍,[],0,positive
2018-11-20,arumnarundana,karakter marvel kesayanganmu — stephen strange captain america,[],0,neutral
2018-11-20,zuliatasnim,karakter marvel kesayanganmu — iron mannnnnnnn,[],0,neutral
2018-11-20,anaesthetica,buanyaaaak banget favorit sih marvel series,[],0,positive
2018-11-20,adidiadi,benarbenar baca buku sih buku grindewald mengapai wahaha buku memimpin klasemen sih jamannya harry potter setting film nya keren marvel sebangsa nya menurutku dibawah,[],0,positive
2018-11-20,joddyma,karakter marvel kesayanganmu — spidey,[],0,neutral
2018-11-20,nochu1206,gedek dibilang suka tiru2 sumpah tau kenal orgnya 😑 bgst 😑 orang suka serial marvel tau apaapa marvel tuh 😑 syalan,[],0,positive
2018-11-20,tgumelar5,serial marvel iya adeknya main power rangers samasama ranger biru,[],0,positive
2018-11-20,octikaaraniprt,karakter marvel kesayanganmu — ironman,[],0,neutral
2018-11-20,jamesguevara12,rivers flow yiruma nalang hahaha naman kasih ako marunong 😂😂 marvel haha,['#marvel'],0,neutral
2018-11-20,penunggangbebek,karakter marvel kesayanganmu — iron man,[],0,positive
2018-11-20,alvin7saputra,hahaha siaap cowok moga momene pas ya least captain marvel imax cowok 😁,[],0,positive
2018-11-20,swagdamnswaggie,fox movies marathon marvel menugas,[],0,positive
2018-11-20,lilbbubba,lihat dc series batman sukses bikin suka sepenuhnya hmmm nope morally superior marvel alasan benci captain america suka banget civil war,[],0,positive
2018-11-20,septiananda89,karakter marvel kesayanganmu — captain america spiderman❤️❤️❤️,[],0,positive
2018-11-20,najianryn,karakter marvel kesayanganmu — spiderman,[],0,positive
2018-11-20,yvlle_,marvel banget bikin perspektif beda harry potter saga povnya sih harpot friends sutradara penulis banget film nasib penonton tangan,[],0,positive
2018-11-20,meoaisha,lupa memasuki marvel aaaaaa,[],0,negative
2018-11-20,tubbirfess,iya tujuan bagus proses solusi setujui jahat ya sengaja plotnya diarahkan biar penjahat tbh prefer dc comics marvel morally superior superhero realistis dc batmanjoker realistis,[],5,positive
2018-11-20,jamesguevara12,rivers flow yiruma 😂 puro kak yaan iba naman 😂 kak naman marunong hahaha marvel hahahaha 😂,['#marvel'],0,neutral
2018-11-20,sandblazt,kayaknya,[],0,neutral
2018-11-20,winkforpan,karakter marvel kesayanganmu — captain america masuk marvel,[],0,neutral
2018-11-20,kori74797,karakter marvel kesayanganmu — captain america 😢,[],0,positive
2018-11-20,dindaver_,karakter marvel kesayanganmu — grandmaster,[],0,neutral
2018-11-20,damnerey,marvel hayoloh puisi nya,[],0,positive
2018-11-20,thunder_shout,gua mengerti marvel versi movie bagustapi versi series ampas kayak model inhumanbegitu dc pas series bagus eh pas movie ampas 😭😭😭,[],0,positive
2018-11-20,thunder_shout,mudahmudahan improvisasi kayak semesta marvelkalau ngikut komik pas habis linggis joker dibangkitkan league assassin sih,[],0,neutral
2018-11-20,ncutlgx59,tatsu casing hapenya marvel bangetsss xd,[],0,neutral
2018-11-20,baenisoy,karakter marvel kesayanganmu — iron man,[],0,positive
2018-11-20,raraskarlianti,kemarin timeline twitter kayaknya ribut fan queen vs fan queen fan queen vs fan marvel fan ikon vs fan winner yaelah bos fan marvel queen winner ikon menyimak tertawa tepok jidat🤦🏻‍♀️🤦🏻‍♀️🤦🏻‍♀️,[],0,positive
2018-11-20,yijing05,karakter marvel kesayanganmu — wonder woman marvel yakwkwkw,[],0,positive
2018-11-20,daisiyss,melanjutkan lanjutkan flim marvelnetflix apalaaa,[],0,neutral
2018-11-20,sfezrn,sis peminat tegar marvel kali try tengok cerita herohero dc masuk taktau malam nih sis sangkut tengok justice league best ehhhhh,[],1,positive
2018-11-20,mattissavageman,derp spooderman spiderman cosplay cosplayer cosplaying pro marvelcosplay marvel stanlee ps4 ps4pro spidermancosplaying insomniacspiderman spidermanhomecomingcosplay lenses,"['#spooderman', '#spiderman', '#cosplay', '#cosplayer', '#cosplaying', '#pro', '#marvelcosplay', '#marvel', '#stanlee', '#ps4', '#ps4pro', '#spidermancosplaying', '#insomniacspiderman', '#spidermanhomecomingcosplay', '#lenses']",1,positive
2018-11-20,aprlmerry,karakter marvel kesayanganmu — iron man 🤗,[],0,positive
2018-11-20,nurulqm_,karakter marvel kesayanganmu — sukanya mickey mouse,[],0,neutral
2018-11-20,dianosaurush,semoga menonton marvel doi hoho,[],0,neutral
2018-11-20,buttervly30,ayo jarang nih marvel stan twt,[],0,positive
2018-11-20,ad1angga,berantakan dceu mah beda kontinuitas marvel,[],0,neutral
2018-11-20,supnamja,askmf marvel stans ayo followan auto follback ya 🦹🏻‍♀️,[],0,positive
2018-11-20,iekmal00,pereka superhero terkenal marvel stan lee meninggal usia 95,[],0,positive
2018-11-20,ratubalqishh,karakter marvel kesayanganmu — suka wanda scarlet switch heuheuuuuu cantik beuttt kuat banget,[],0,positive
2018-11-20,tenoalfian,tiup trompet sangkakala meninggalah umat manusia dunia hilanglah gravitasi hancurlah semesta alam kemultiverse marvel,[],0,negative
2018-11-20,joypixelid,stan lee sosok kesuksesan revolusi marvel,[],1,neutral
2018-11-20,kiranaaabel,karakter marvel kesayanganmu — captain amerika,[],0,neutral
2018-11-20,seshhhhhhhh,mosdefbr tela ai,[],0,neutral
2018-11-20,viqi_pratama07,karakter marvel kesayanganmu — kesyangan bnyk😂,[],0,neutral
2018-11-20,febrimauuul,kecewa marvel 5 aktor hollywood mengaku menyesal menerima tawaran superhero,[],0,negative
2018-11-20,zauza_nida,karakter marvel kesayanganmu — iron man marvel sih wkwkw,[],0,neutral
2018-11-20,ryanhdc,karakter marvel kesayanganmu — captain america,[],0,positive
2018-11-20,thekerafi,ofa5454 aman aman,[],1,neutral
2018-11-20,milavindi_,karakter marvel kesayanganmu — iron man,[],0,positive
2018-11-20,alohomura,sih kayak naruto ff nya wkwkwk marvel begitugitu ih tau diapakan wkwk,[],0,neutral
2018-11-20,xiuhunayt,menonton yt iklan marvel video ditunjukin naruto bgst,[],0,neutral
2018-11-20,bahas_anime,horikoshi lahir 20 november 1986 prefektur aichi woah 32 muda hirokoshi penggemar berat komik superhero amerika marvel comics menyukai komik superhero amerika menyukai pastinya manga,[],0,neutral
2018-11-20,jyobey,karakter marvel kesayanganmu — hulk😎,[],0,neutral
2018-11-20,debychristi,film marvel favorit black panther fox movies,[],0,positive
2018-11-20,duniagamestsel,film captain marvel avengers 4 cameo stan lee cameocameo beliau pastinya menguras air mata penonton,[],0,positive
2018-11-20,jesystevani,karakter marvel kesayanganmu — docter stranger 😇,[],0,neutral
2018-11-20,thwipexpert,ayo join project marvelau dijamin seru rusuh,[],0,neutral
2018-11-20,ofredshoes,•• marvelau yuk,[],0,neutral
2018-11-20,greyvito,anjir crossover mengalahkan marvel avengers 😂,[],1,positive
2018-11-20,syarifuddin_jhn,polis evo ft paskal lit🔥 marvel avengers,[],1,neutral
2018-11-20,intanmohamadx,marvel universe another buku teks fizik advance addtion drama illustrated idea quantums ant man shrink cam semut neither benda wujud still dont get sapa faham fizik laughing loud,[],0,neutral
2018-11-20,irmaambrt,karakter marvel kesayanganmu — enaknya ya,[],0,neutral
2018-11-20,powtabae,film nya marvel siii,[],0,positive
2018-11-20,cimunnn,karakter marvel kesayanganmu — ironman,[],0,neutral
2018-11-20,daarach,karakter marvel kesayanganmu — iron man capt america,[],0,positive
2018-11-20,fairytailfansid,takut kau bertarung melindungi wendy marvel,[],0,neutral
2018-11-20,sindypusfita,karakter marvel kesayanganmu — cuman suka karakter marvel 😅,[],0,positive
2018-11-20,myaksiz,marvel menerbitkan grafik novel berdasarkan watak ashe league legends,[],17,neutral
2018-11-20,ameeliarizki,karakter marvel kesayanganmu — favbgt spidermen,[],0,positive
2018-11-20,inriym_,karakter marvel kesayanganmu — iron man,[],0,positive
2018-11-20,ncityjaehyun,marvel,[],0,positive
2018-11-20,kiwi4ev3r,halu marvel halu dccomics,[],1,positive
2018-11-20,ika_mulyanti,karakter marvel kesayanganmu — thor captain america,[],1,positive
2018-11-20,pangyeeun,karakter favoritnya marvel,[],0,neutral
2018-11-20,beautifooi,pie muridku siji gaene ngejak curhat blackpink sijine ngejak curhat marvel bareng ditakoni tuo pie progres bocahe pie njawabe huhu,[],0,neutral
2018-11-20,mirantish_,karakter marvel kesayanganmu — captain amerika,[],0,neutral
2018-11-20,danil2911,karakter marvel kesayanganmu — member avengers,[],0,neutral
2018-11-20,akuratco,fan deadpool gantikan stan lee cameo filmfilm marvel,[],0,positive
2018-11-20,ginanoviarstn,karakter marvel kesayanganmu — captain america 😄,[],0,positive
2018-11-20,wulankinasihd,karakter marvel kesayanganmu — spiderman,[],0,positive
2018-11-20,rahayu_lele,karakter marvel kesayanganmu — gaterlalu suka menonton marvel,[],0,positive
2018-11-20,goldiekyh,fak nak marvel manjuu,[],0,neutral
2018-11-20,nuyesaturday,karakter marvel kesayanganmu — wonder woman,[],0,positive
2018-11-20,buurhan_,serial marvel diproduksi netflix bagus serial daredevil punisher sayang dilewatkan,[],0,positive
2018-11-20,chrisnina_,karakter marvel kesayanganmu — gaapernah menonton marvel,[],0,neutral
2018-11-20,photojunkies,construction marvel mengalahkan sangkuriang bandung bondowoso,[],0,positive
2018-11-20,milaatuun,askmiminbkngoid tokoh marvel favorit min way menonton fantastic beast 2 min semangat ya miin 🤣,['#askmiminbkngoid'],0,positive
2018-11-20,ramydhia,kemarin superhero marvel ustadz nya naruto,[],0,neutral
2018-11-20,mrwawan28,karakter marvel kesayanganmu — doctor strangeiron mancaptain america,[],0,neutral
2018-11-20,ban_karep,cantik sih cantik tuh om sayangnya body kayak kapal karam,[],0,positive
2018-11-20,temiokomi,msheeew,[],0,neutral
2018-11-20,comicbookaddt,comic hyperion vs superman battles comicbook marvel dccomics,"['#comic', '#battles', '#comicbook', '#marvel', '#dccomics']",1,positive
2018-11-20,annuzul26,karakter marvel kesayanganmu — superman ironman,[],0,positive
2018-11-20,riskaindhh_,karakter marvel kesayanganmu — thor capt amerika❤️,[],0,neutral
2018-11-20,cakadenny,karakter marvel kesayanganmu — iron man,[],0,positive
2018-11-20,silviasns_,karakter marvel kesayanganmu — caption america,[],0,positive
2018-11-20,vikatae1,wattt kabar cap marvel gimandose,[],0,neutral
2018-11-20,heeyima,berekspektasi patty jenkins james wan ya pas menonton bioskop marvel dibash mulu teman dc film bagus im kakean rak mutu big fan dc comic sakidhh wkwk film ya menonton bebas bgst🤣,[],0,positive
2018-11-20,folksyface,marvel babi filmnya release langsung menonton,[],0,negative
2018-11-20,dadipujiadireza,pernyataan sadar gunung meletus pindah muka sabar dik,[],0,positive
2018-11-20,datadabllp,rt diginationid 4 strategi jitu marvel content marketing tiru,[],0,positive
2018-11-20,diginationid,4 strategi jitu marvel content marketing tiru,[],0,positive
2018-11-20,reffi_angel,ujungujungnye thanos thanos pilem superhero flop menurutku tumben bagusan dc heroes ya tim dc pilem marvel ringan kemasannya fan film dc surealis berkesan buatku,[],0,positive
2018-11-20,psycho_nial,even nih umur 20 tonton cite marvel ultraman lelaki,[],0,positive
2018-11-20,chittaphrr,gejayaaan tau nama tokonya beli figurine hm toys ft uny kayanya situ khusus marvel,[],0,positive
2018-11-20,allaviyu_99,caption foto becandaan seharihari body shaming,[],0,neutral
2018-11-20,anisaaakr,karakter marvel kesayanganmu — suka marvel,[],0,positive
2018-11-20,sandblazt,puji tulus kena pasal pidana kena contohnya azab bikin wajah kena kutuk,[],0,negative
2018-11-20,sphudaya,sedih banget tinggal bogor teman satupun suka film marvel dc harry potter fantastic beasts dll menonton crimes grindelwald teman laughing loud f,[],0,negative
2018-11-20,hendrinapsari,karakter marvel kesayanganmu — spidey❤,[],0,neutral
2018-11-20,tsmkihjra,teruknya pasal marvel stan lee kenal 😂,[],0,neutral
2018-11-20,feliciarichsand,masuk soalan marvel je otak tibatiba apaapa,[],0,neutral
2018-11-20,allaviyu_99,kucingnya menggemaskan,[],0,neutral
2018-11-20,allaviyu_99,cantik jelek body shaming om,[],0,neutral
2018-11-20,myien97,salah marvel hm,[],0,positive
2018-11-20,comstellation,mengikuti hp filmnya mengikuti film marvel suka baca sherlock dibilang enthu ayo mutual,[],0,positive
2018-11-20,xternlty,suka hp marvel,[],0,positive
2018-11-20,chelsyoktavia,karakter marvel kesayanganmu — thorrr,[],0,neutral
2018-11-20,kissmebabyz,karakter marvel kesayanganmu — peter holland daddy stark,[],0,neutral
2018-11-20,shady_edge,ya intinya fandom negativenya marvel dc sw whtvr intinya statement terkait fandom kgkya terima acknowledge shit lo yaudah ngeshift blame topic,[],0,neutral
2018-11-20,bagncahn,dengar lagunya huft dooh deh banget dengar lagu lagu berenti download download mengikuti iron hyung rilis rock bottom huft kangen iron hyung iya terkejut nyebut marvel iron i11evn kidoh mimpi,[],0,positive
2018-11-20,aestrxphile,2 senang film ya favorit sih film marvel hp 3 situasi bikin canggoeng 23 sultan mengesalkan nongolnya jarang rajin pas nuiji rajin ngumpulin duit ya aktif berwibawa bertanggung dipercaya,[],1,positive
2018-11-20,dwiduanti,karakter marvel kesayanganmu — iron man,[],0,positive
2018-11-20,haimagazine,7 potret memorable stan lee cameo film marvel,[],4,positive
2018-11-20,ichadolphin15,karakter marvel kesayanganmu —,[],0,neutral
2018-11-20,bagncahn,iya ya allah jaman ya download lagu lagu dae nam hyup mandi darah susah banget nyarinya hufft wonpil hyong akoe terkejut memention marvel iron hyong,[],0,neutral
2018-11-20,bukareview,hobbies 5 fakta mengejutkan kehidupan legenda marvel comics stan lee legenda marvel comics stan lee dikabarkan meninggal dunia usianya ke95 memperingatinya fakta menarik stan lee,[],0,neutral
2018-11-20,faraa_fara,happy birthday marvel🎂🎁🎉 kebanggaan mami yaa🤗🤗,[],0,positive
2018-11-20,humanbiasaaaa,karakter marvel kesayanganmu — gabegitu like,[],0,positive
2018-11-20,ridhaanandaa,karakter marvel kesayanganmu — akakka,[],0,neutral
2018-11-20,rgdip,suka video youtube proses hulk berubah professor hulk perannya avengers 4 marvel,[],0,positive
2018-11-20,pipininna,karakter marvel kesayanganmu — spiderman,[],0,positive
2018-11-20,zafanza,karakter marvel kesayanganmu — marvel,[],0,positive
2018-11-20,arikyo7,karakter marvel kesayanganmu —,[],0,neutral
2018-11-20,pleasemebabeyy,gua doang kesel menonton film marveldc nih bentukan anjirlah bacot banget anaknya nanya2 mulu kesel,[],0,negative
2018-11-20,arikyo7,karakter marvel kesayanganmu —,[],0,neutral
2018-11-20,zacky_pratama11,karakter marvel kesayanganmu — iron man,[],0,positive
2018-11-20,aestrxphile,1 kda pop stars 2 film marvel harry potter 3 situasi genting 4 tergantung suasana mood senang ya rame gudang 38 jaxdumouchel,[],0,positive
2018-11-20,rismarpuadi,karakter marvel kesayanganmu — iron man,[],0,positive
2018-11-20,wulan_seferagic,karakter marvel kesayanganmu — wonderwoman,[],0,neutral
2018-11-20,juvrianto_cj,askmiminbkngoid admin pilih marvel dc,['#askmiminbkngoid'],0,positive
2018-11-20,fauzanraha,atu2nya anime berlagak universe layak nya marvel dc captain tsubasa,[],0,neutral
2018-11-20,irayns_,urang kesel film black panther wonder woman marvels hilang fd kplok menangis gigitin tambang,[],0,positive
2018-11-20,revitavera29,karakter marvel kesayanganmu — disayang,[],0,neutral
2018-11-20,ercumenemen,siyahi juggernaut marvel kardes bunu degerlendir hemen marvel,[],0,positive
2018-11-20,safikohfebrian1,karakter marvel kesayanganmu — spiderman,[],0,positive
2018-11-20,raditsaktiamad,orangorang kemana bloggers marveldisney fan hina2 zack snyder bikin jokes suicide anaknya 👏,[],0,negative
2018-11-20,vie719iskandar,🐺 cocok villain superhero dc kayak nya cocok poison ivy beuh marvel catwomanblackcat lupa nama nya,[],0,neutral
2018-11-20,nrisaa,karakter marvel kesayanganmu — sayang yhaa,['#yhaa'],0,positive
2018-11-20,ruben_yuanito,elus bobbyirwanda,[],0,neutral
2018-11-20,duniagamestsel,pribadi sepuluh kutipan marvel membuktikan semesta komik film marvel mahakarya,[],0,positive
2018-11-20,ruben_yuanito,lupa share ketik netnot,[],0,neutral
2018-11-20,dadipujiadireza,lihat indah imajinasi berasa istimewa,[],0,positive
2018-11-20,sandblazt,fokus macannya ya,[],0,neutral
2018-11-20,ruben_yuanito,adem lihatnya 😍😍😍,[],0,neutral
2018-11-20,dadipujiadireza,gagal fokus macan bunderan,[],0,neutral
2018-11-20,mtp1897,fan marvel sukanya ujug2 nyenggol 😅,[],0,neutral
2018-11-20,ruben_yuanito,eh kakak marvel 😌,[],0,positive
2018-11-20,ngobrolsinema,filmfilm kadang tayang rilis global film superhero marvel terbaru fantasticbeaststhecrimesofgrindelwald rilis global tanggal 16 nov indonesia maju 14 nov,['#fantasticbeaststhecrimesofgrindelwald'],0,positive
2018-11-20,nada_ajeng,karakter marvel kesayanganmu — luv captain america iron man scarlet hawkeye,[],0,positive
2018-11-20,dadipujiadireza,mesti jaga emosi nih,[],0,neutral
2018-11-20,inggarindapc,karakter marvel kesayanganmu — spidyyyyy❤❤❤,[],0,neutral
2018-11-20,tessadevilanelo,karakter marvel kesayanganmu — spiderman,[],1,positive
2018-11-20,josepsibuea,menonton fantasticbeasts format screen kali 4dx asli menghibur banget sensasi pengalaman barunya menonton deh screen kali cgvid grand indonesia 4dx gi cp moi pvj hartono mall marvel city,['#fantasticbeasts'],0,positive
2018-11-20,angela_tiwi,hahahaaaa anak cowok demennya otomotif anime film2 barat kayak marvel suka,[],0,positive
2018-11-20,desieristaa,karakter marvel kesayanganmu — doctor strange scarlett,[],0,negative
2018-11-20,desieristaa,karakter marvel kesayanganmu — doctor strange scarlett,[],0,negative
2018-11-20,iqballabqy,karakter marvel kesayanganmu — thor,[],0,neutral
2018-11-20,desieristaa,karakter marvel kesayanganmu — doctor strange scarlet,[],0,negative
2018-11-20,anehdidunia,marvel universe 9000 superhero karakter 74 penerbitan anehdidunia,['#anehdidunia'],0,neutral
2018-11-20,yesiaprl,karakter marvel kesayanganmu — iron man thor always pokonyaaaaa,[],0,positive
2018-11-20,ncious_bali,fact ncfame suka banget superhero marvel comic fantastic4 ukuran bajunya ml ukuran sepatu kak nc 44cm ukuran celana kak nc 3234,['#fact'],0,positive
2018-11-20,angge_ini,karakter marvel kesayanganmu — iron man,[],0,positive
2018-11-20,mimmaramadhani,karakter marvel kesayanganmu — dont like marvel like lu,[],0,positive
2018-11-20,lanavulia,captain marvel maret film horror start august gila gila,[],0,positive
2018-11-20,indristyas,karakter marvel kesayanganmu — menonton marvel,[],0,neutral
2018-11-20,trinuranisah,karakter marvel kesayanganmu — upin ipin 😊😆,[],0,neutral
2018-11-20,inshecure,august rush wonder passenger film marvel lucy joy tanda memento invisible guest aih,[],0,positive
2018-11-20,salwasantikaa,karakter marvel kesayanganmu — thor 😘😘😘😘😘,[],0,neutral
2018-11-20,supnamja,gambar marvel chibi hd,[],0,positive
2018-11-20,automnfs,gambar marvel chibi hd,[],1,positive
2018-11-20,riskawikantari,‘bapak superhero marvel’ tutup usia kisah singkat perjalanan hidupnya,[],0,neutral
2018-11-20,bauleni97,karakter marvel kesayanganmu —,[],0,neutral
2018-11-20,baekphanter,gatel lihat funko karakter marvel beli mahal,[],0,neutral
2018-11-20,mugidance1,tv mengundang marvel gracia tokoh idolanya jawabannya anak bontot lengket,[],0,neutral
2018-11-20,renkasaputra,spideman marvels spiderman end youtube,['#end'],0,positive
2018-11-20,gabriellaputria,karakter marvel kesayanganmu — memilih suka,[],0,positive
2018-11-20,renkasaputra,video playlist youtube spideman marvels spiderman end,['#end'],0,positive
2018-11-20,aflawedbitch,movie marvel marvel xmen starwars harry potter eh ding series 13rw season 1 2,[],0,positive
2018-11-20,syamsulalamali,jagoan marvel dkk usut tuntas tas tas tas welcome summer winter panas dingin bodoamat,[],0,positive
2018-11-20,tarimatsui,karakter marvel kesayanganmu — hawk eye😎,[],0,positive
2018-11-20,cintadamai_com,kumpulan meme lucu trailer film captain marvel terbaru komik,['#komik'],0,neutral
2018-11-20,novelindanovi,karakter marvel kesayanganmu — captain america dongs,[],0,positive
2018-11-20,pelantar_id,stan lee semesta komik marvel meninggal dunia senin 12112018 stand lee meninggal usia 95 menghembuskan nafas pagi cedarsinai medical center los angeles,[],0,positive
2018-11-20,liliputgiant,karakter marvel kesayanganmu — black widow,[],0,positive
2018-11-20,yo_arvi,karakter marvel kesayanganmu — sinchan,[],0,neutral
2018-11-20,mutiarasoftindo,marvel spiderman unlimited mobile game online petualangan 3d android ios terbaik,[],0,positive
2018-11-20,youthfeei,uhm coba tolong peter parker aka spiderman muncul halo marvel,[],0,neutral
2018-11-20,orangemagz,sutradara joe russo tutup usia stan lee menyelesaikan adegan cameo avanger 4 captain marvel masuh stan lee mengambil gambar cameo spiderman far home filmfilm marvel,[],0,positive
2018-11-20,cmdr_hellstorm,marvel legends jim lee xmen bro pasaran 850k1000k sih figure2 stan lee naiknya,[],0,positive
2018-11-20,ryan_kaokao,proyek komik marvel,[],0,neutral
2018-11-20,saindesu,karakter marvel kesayanganmu — marvel suka sapidarman,[],0,positive
2018-11-20,imanxpermana,novel grafis otobiografi stan lee inspiratif perjalanan beliau latar kisah kelahiran karakter marvel ciptaannya dirilis 2015,[],0,neutral
2018-11-20,cumanfakeakun,karakter marvel kesayanganmu — iron man scarlett witch,[],0,positive
2018-11-20,wianhadinata,karakter marvel kesayanganmu — captain america,[],0,positive
2018-11-20,symb10tecat,mwah javi,[],3,neutral
2018-11-20,widyamifa,karakter marvel kesayanganmu — captain america☺️,[],0,positive
2018-11-20,akashisedai,teman orangnya cinta produk lokal orangorang beli actfig tokohtokoh anime superhero marvel belinya boneka santet,[],23,neutral
2018-11-20,dheafienandhaaa,karakter marvel kesayanganmu — danny colleen matt murdock,[],0,positive
2018-11-20,amarilisraahm,karakter marvel kesayanganmu — spiderman,[],0,positive
2018-11-20,meyswon,karakter marvel kesayanganmu — spiderman,[],0,positive
2018-11-20,raenzi20,karakter marvel kesayanganmu — black widow spider man,[],0,positive
2018-11-20,dwiputrosam35,karakter marvel kesayanganmu — bagus sih,[],0,positive
2018-11-20,linaprilina,karakter marvel kesayanganmu — thor💕,[],0,neutral
2018-11-20,inriputriayu,karakter marvel kesayanganmu — thor,[],0,neutral
2018-11-20,kimchagi,samaan 🤣🤣🤣 filmnya dc nyantol sih mbak wonder sih semoga aquaman bagus ya amin 😂 film sih dc coba joke marvel krik krik 😂,[],0,negative
2018-11-20,adindabrilli,karakter marvel kesayanganmu — iron man black panther jatuh cinta black panther kostumnya,[],0,neutral
2018-11-20,lsenpai04,mengikuti wkwk suka dc ketimbang marvel tv series film bagusan marvel sih 😂,[],0,positive
2018-11-20,respa_ap,karakter marvel kesayanganmu — spiderman,[],0,positive
2018-11-20,naufal616,selesai menonton marvels defenders nya streaming netflix,[],3,positive
2018-11-20,multi_ta,karakter marvel kesayanganmu — hulkbuster,[],0,neutral
2018-11-20,rrazafuad,tbh aquamans new trailer amazing addicting mengulangi mulu musiknya dont mind spoiler cus comicbook based movie mudahmudahan mood filmnya trailer maksa arah humor marvel im okay wit,[],0,positive
2018-11-20,dimas_aldiansah,karakter marvel kesayanganmu — electra,[],0,neutral
2018-11-20,fikri_ssi,109 days captain marvel 165 days avengers 4 228 days spiderman 2 hmmm 😆😆😂😂 cepetin coba 😂😂 jakarta,[],0,neutral
2018-11-20,ayxol19,karakter marvel kesayanganmu — drstranger😍,[],0,neutral
2018-11-20,ericka_rks,karakter marvel kesayanganmu — iron man iya sih,[],0,neutral
2018-11-20,r_dibesarin,suka video youtube superhero marvel mengantarkan kepergian stan lee sang kreator,[],0,positive
2018-11-20,im_batman2k18,karakter marvel kesayanganmu — deh ya,[],0,neutral
2018-11-20,septiandwiarini,karakter marvel kesayanganmu — spiderman,[],0,positive
2018-11-20,vanchalunataa,karakter marvel kesayanganmu — iron man😍,[],0,positive
2018-11-20,apriliaptr1_,karakter marvel kesayanganmu — suka marvel,[],0,positive
2018-11-20,auditairadha,karakter marvel kesayanganmu — suka movie film hantu suka 😂😂😂,[],0,positive
2018-11-20,faisalizzal,liked youtube video superhero marvel mengantarkan kepergian stan lee sang kreator,[],0,positive
2018-11-20,nvdst_,menonton yuk batman vs superman — kagak jaman wkwkw mengakak besok mumpung spiderman captain marvel avangers process wkwkkw,[],0,neutral
2018-11-20,deftafauzi,halo cia teman followan diterima film marvel bagus suka iron man 123 lagu kodeline ya,[],0,positive
2018-11-20,mia1004_,karakter marvel kesayanganmu — emmmmm,[],0,neutral
2018-11-20,wulansaari23,karakter marvel kesayanganmu — karakter marvel,[],0,neutral
2018-11-20,joeydiplo,marvel fan yaudah benci dc hmm,[],0,positive
2018-11-20,cimafa,eh anak nongol superhero marvel hahaha,[],0,neutral
2018-11-20,putragoz,karakter marvel kesayanganmu — sayang iron man,[],0,positive
2018-11-20,destiyanaa,karakter marvel kesayanganmu — iron man captain,[],0,positive
2018-11-20,zxkisyxkriiii,marvel riot games ehwahhhnk kene main league hahaha,[],0,positive
2018-11-20,vanilate_,karakter marvel kesayanganmu — kayaknha wolverin deadpool habis deadppol lucu sih menonton filmnya ketawa,[],0,neutral
2018-11-20,kyloren89,yussss yusss,[],0,neutral
